Visit Key,Customer Key,Resort Key,Visit Start Date,Visit End Date
697,201,3,2023-12-07,2023-12-08
698,202,1,2023-05-10,2023-05-14
699,203,3,2023-04-20,2023-04-21
700,203,5,2023-09-15,2023-09-17
701,203,2,2023-05-04,2023-05-06
702,204,4,2023-08-24,2023-08-25
703,204,4,2023-10-16,2023-10-17
704,205,7,2023-12-23,2023-12-26
705,206,3,2023-01-21,2023-01-22
706,206,3,2023-06-09,2023-06-11
707,206,3,2023-09-12,2023-09-14
708,207,2,2023-08-05,2023-08-11
709,208,7,2023-10-07,2023-10-09
710,208,5,2023-09-03,2023-09-05
711,209,5,2023-04-11,2023-04-11
712,209,5,2023-10-18,2023-10-18
713,209,5,2023-11-09,2023-11-09
714,209,5,2023-09-17,2023-09-17
715,209,5,2023-05-23,2023-05-23
716,209,5,2023-01-05,2023-01-05
717,209,5,2023-02-28,2023-02-28
718,209,5,2023-12-23,2023-12-23
719,209,5,2023-12-11,2023-12-11
720,209,5,2023-06-25,2023-06-25
721,209,5,2023-08-24,2023-08-24
722,209,5,2023-04-06,2023-04-06
723,210,1,2023-04-22,2023-04-24
724,210,1,2023-12-09,2023-12-10
725,210,1,2023-05-20,2023-05-22
726,211,3,2023-03-04,2023-03-04
727,211,3,2023-11-14,2023-11-14
728,211,3,2023-07-13,2023-07-13
729,211,3,2023-08-26,2023-08-26
730,211,3,2023-01-27,2023-01-27
731,212,3,2023-01-17,2023-01-19
732,212,3,2023-06-26,2023-06-27
733,213,4,2023-06-21,2023-06-27
734,214,7,2023-09-28,2023-09-29
735,214,5,2023-02-19,2023-02-20
736,215,4,2023-03-21,2023-03-22
737,215,8,2023-06-03,2023-06-04
738,215,8,2023-03-21,2023-03-23
739,216,6,2023-12-24,2023-12-29
740,217,7,2023-10-10,2023-10-16
741,218,4,2023-06-14,2023-06-16
742,218,4,2023-03-09,2023-03-10
743,219,2,2023-06-18,2023-06-22
744,220,3,2023-04-25,2023-05-01
745,221,3,2023-03-04,2023-03-05
746,221,3,2023-01-18,2023-01-19
747,221,3,2023-10-28,2023-10-29
748,222,6,2023-02-11,2023-02-14
749,223,3,2023-04-22,2023-04-22
750,223,3,2023-04-07,2023-04-07
751,223,3,2023-05-06,2023-05-06
752,223,3,2023-07-09,2023-07-09
753,223,3,2023-04-07,2023-04-07
754,223,3,2023-06-01,2023-06-01
755,223,3,2023-03-15,2023-03-15
756,223,3,2023-02-27,2023-02-27
757,223,3,2023-07-01,2023-07-01
758,223,3,2023-08-28,2023-08-28
759,224,7,2023-08-15,2023-08-19
760,225,4,2023-02-03,2023-02-04
761,225,4,2023-03-17,2023-03-18
762,225,4,2023-10-24,2023-10-26
763,226,8,2023-08-24,2023-08-25
764,226,8,2023-10-12,2023-10-13
765,227,7,2023-02-15,2023-02-17
766,227,3,2023-01-01,2023-01-02
767,227,3,2023-07-26,2023-07-27
768,228,1,2023-02-12,2023-02-18
769,229,5,2023-05-27,2023-05-27
770,229,5,2023-02-14,2023-02-14
771,229,5,2023-11-10,2023-11-10
772,229,5,2023-04-23,2023-04-23
773,229,5,2023-02-21,2023-02-21
774,229,5,2023-11-26,2023-11-26
775,229,5,2023-07-16,2023-07-16
776,229,5,2023-01-09,2023-01-09
777,229,5,2023-12-21,2023-12-21
778,229,5,2023-06-02,2023-06-02
779,230,6,2023-03-17,2023-03-18
780,230,6,2023-03-05,2023-03-06
781,231,8,2023-01-02,2023-01-02
782,231,8,2023-10-26,2023-10-26
783,231,8,2023-04-28,2023-04-28
784,231,8,2023-12-22,2023-12-22
785,231,8,2023-05-12,2023-05-12
786,231,8,2023-10-14,2023-10-14
787,231,8,2023-03-14,2023-03-14
788,231,8,2023-03-06,2023-03-06
789,231,8,2023-09-05,2023-09-05
790,231,8,2023-12-26,2023-12-26
791,231,8,2023-11-06,2023-11-06
792,231,8,2023-06-04,2023-06-04
793,232,6,2023-04-10,2023-04-14
794,233,2,2023-05-20,2023-05-26
795,234,2,2023-08-02,2023-08-03
796,234,2,2023-12-28,2023-12-29
797,234,2,2023-03-14,2023-03-16
798,235,6,2023-10-24,2023-10-27
799,236,3,2023-04-03,2023-04-04
800,236,3,2023-07-03,2023-07-04
801,237,8,2023-07-28,2023-07-31
802,238,3,2023-05-05,2023-05-06
803,238,3,2023-06-22,2023-06-23
804,238,3,2023-09-12,2023-09-14
805,239,5,2023-11-23,2023-11-23
806,239,5,2023-02-16,2023-02-16
807,239,5,2023-08-24,2023-08-24
808,239,5,2023-10-07,2023-10-07
809,239,5,2023-03-08,2023-03-08
810,239,5,2023-09-05,2023-09-05
811,239,5,2023-03-08,2023-03-08
812,239,5,2023-11-03,2023-11-03
813,239,5,2023-12-04,2023-12-04
814,239,5,2023-12-13,2023-12-13
815,239,5,2023-05-20,2023-05-20
816,239,5,2023-02-08,2023-02-08
817,239,5,2023-04-09,2023-04-09
818,239,5,2023-03-24,2023-03-24
819,240,2,2023-10-24,2023-10-26
820,240,4,2023-01-24,2023-01-26
821,240,6,2023-07-21,2023-07-23
822,241,2,2023-04-06,2023-04-06
823,241,2,2023-01-05,2023-01-05
824,241,2,2023-11-02,2023-11-02
825,241,2,2023-04-06,2023-04-06
826,241,2,2023-07-11,2023-07-11
827,242,2,2023-10-13,2023-10-15
828,242,7,2023-08-07,2023-08-09
829,243,6,2023-03-09,2023-03-11
830,243,5,2023-06-26,2023-06-28
831,243,3,2023-08-25,2023-08-26
832,244,2,2023-08-22,2023-08-22
833,244,2,2023-02-22,2023-02-22
834,244,2,2023-06-25,2023-06-25
835,244,2,2023-09-09,2023-09-09
836,244,2,2023-02-26,2023-02-26
837,244,2,2023-06-14,2023-06-14
838,244,2,2023-11-01,2023-11-01
839,244,2,2023-09-05,2023-09-05
840,244,2,2023-02-08,2023-02-08
841,244,2,2023-08-27,2023-08-27
842,244,2,2023-02-04,2023-02-04
843,244,2,2023-09-23,2023-09-23
844,244,2,2023-05-05,2023-05-05
845,245,7,2023-05-15,2023-05-15
846,245,7,2023-07-18,2023-07-18
847,245,7,2023-02-28,2023-02-28
848,245,7,2023-09-06,2023-09-06
849,245,7,2023-07-27,2023-07-27
850,245,7,2023-09-07,2023-09-07
851,245,7,2023-03-27,2023-03-27
852,245,7,2023-11-08,2023-11-08
853,245,7,2023-01-07,2023-01-07
854,245,7,2023-12-24,2023-12-24
855,246,7,2023-12-17,2023-12-18
856,246,7,2023-03-12,2023-03-13
857,246,7,2023-03-04,2023-03-06
858,247,7,2023-10-08,2023-10-12
859,248,1,2023-07-10,2023-07-12
860,248,1,2023-07-17,2023-07-18
861,249,8,2023-06-05,2023-06-11
862,250,6,2023-10-03,2023-10-04
863,250,2,2023-01-25,2023-01-26
864,250,6,2023-07-05,2023-07-07
865,251,7,2023-04-13,2023-04-15
866,251,8,2023-03-21,2023-03-22
867,252,3,2023-07-19,2023-07-19
868,252,3,2023-04-08,2023-04-08
869,252,3,2023-06-03,2023-06-03
870,252,3,2023-04-09,2023-04-09
871,252,3,2023-03-13,2023-03-13
872,252,3,2023-02-24,2023-02-24
873,252,3,2023-12-19,2023-12-19
874,252,3,2023-11-05,2023-11-05
875,252,3,2023-04-15,2023-04-15
876,252,3,2023-03-22,2023-03-22
877,252,3,2023-05-25,2023-05-25
878,253,5,2023-01-21,2023-01-21
879,253,5,2023-02-17,2023-02-17
880,253,5,2023-05-17,2023-05-17
881,253,5,2023-02-25,2023-02-25
882,253,5,2023-11-20,2023-11-20
883,253,5,2023-08-08,2023-08-08
884,253,5,2023-11-15,2023-11-15
885,253,5,2023-05-27,2023-05-27
886,253,5,2023-02-18,2023-02-18
887,253,5,2023-12-20,2023-12-20
888,254,8,2023-05-04,2023-05-05
889,254,1,2023-11-15,2023-11-16
890,254,7,2023-07-19,2023-07-21
891,255,8,2023-05-08,2023-05-12
892,256,7,2023-02-03,2023-02-03
893,256,7,2023-12-20,2023-12-20
894,256,7,2023-10-28,2023-10-28
895,256,7,2023-06-08,2023-06-08
896,256,7,2023-11-16,2023-11-16
897,256,7,2023-12-14,2023-12-14
898,256,7,2023-07-02,2023-07-02
899,256,7,2023-11-04,2023-11-04
900,256,7,2023-05-27,2023-05-27
901,256,7,2023-12-24,2023-12-24
902,256,7,2023-05-09,2023-05-09
903,256,7,2023-11-17,2023-11-17
904,256,7,2023-06-14,2023-06-14
905,257,2,2023-01-04,2023-01-09
906,258,8,2023-11-09,2023-11-10
907,258,8,2023-02-25,2023-02-27
908,258,8,2023-12-16,2023-12-17
909,259,2,2023-11-13,2023-11-19
910,260,6,2023-10-27,2023-10-30
911,261,3,2023-02-19,2023-02-19
912,261,3,2023-02-04,2023-02-04
913,261,3,2023-04-12,2023-04-12
914,261,3,2023-10-22,2023-10-22
915,261,3,2023-12-20,2023-12-20
916,261,3,2023-07-27,2023-07-27
917,261,3,2023-07-23,2023-07-23
918,261,3,2023-12-02,2023-12-02
919,261,3,2023-06-21,2023-06-21
920,261,3,2023-08-28,2023-08-28
921,261,3,2023-08-19,2023-08-19
922,261,3,2023-09-02,2023-09-02
923,261,3,2023-07-27,2023-07-27
924,261,3,2023-11-24,2023-11-24
925,261,3,2023-07-22,2023-07-22
926,262,5,2023-03-01,2023-03-04
927,263,6,2023-11-12,2023-11-13
928,263,7,2023-06-08,2023-06-10
929,263,3,2023-05-15,2023-05-17
930,264,2,2023-12-21,2023-12-24
931,265,2,2023-03-07,2023-03-07
932,265,2,2023-09-25,2023-09-25
933,265,2,2023-09-21,2023-09-21
934,265,2,2023-06-24,2023-06-24
935,265,2,2023-07-25,2023-07-25
936,265,2,2023-06-25,2023-06-25
937,265,2,2023-03-28,2023-03-28
938,265,2,2023-08-28,2023-08-28
939,265,2,2023-02-11,2023-02-11
940,266,2,2023-10-18,2023-10-18
941,266,2,2023-12-26,2023-12-26
942,266,2,2023-04-11,2023-04-11
943,266,2,2023-05-04,2023-05-04
944,266,2,2023-12-03,2023-12-03
945,266,2,2023-11-13,2023-11-13
946,266,2,2023-06-20,2023-06-20
947,266,2,2023-08-21,2023-08-21
948,266,2,2023-03-25,2023-03-25
949,266,2,2023-07-07,2023-07-07
950,267,8,2023-06-11,2023-06-16
951,268,3,2023-03-11,2023-03-17
952,269,8,2023-09-23,2023-09-24
953,269,8,2023-11-18,2023-11-19
954,270,3,2023-07-20,2023-07-25
955,271,2,2023-10-22,2023-10-23
956,271,2,2023-07-28,2023-07-29
957,272,2,2023-06-18,2023-06-23
958,273,2,2023-07-04,2023-07-09
959,274,2,2023-01-08,2023-01-09
960,274,2,2023-09-05,2023-09-07
961,274,2,2023-11-09,2023-11-10
962,275,4,2023-12-08,2023-12-11
963,276,3,2023-04-15,2023-04-15
964,276,3,2023-11-26,2023-11-26
965,276,3,2023-04-05,2023-04-05
966,276,3,2023-01-10,2023-01-10
967,276,3,2023-04-01,2023-04-01
968,276,3,2023-10-16,2023-10-16
969,276,3,2023-08-14,2023-08-14
970,276,3,2023-09-18,2023-09-18
971,277,3,2023-09-19,2023-09-23
972,278,8,2023-07-24,2023-07-30
973,279,6,2023-12-26,2023-12-26
974,279,6,2023-06-26,2023-06-26
975,279,6,2023-05-14,2023-05-14
976,279,6,2023-06-12,2023-06-12
977,279,6,2023-04-11,2023-04-11
978,279,6,2023-09-12,2023-09-12
979,279,6,2023-02-23,2023-02-23
980,279,6,2023-03-11,2023-03-11
981,279,6,2023-12-08,2023-12-08
982,280,7,2023-02-26,2023-02-27
983,280,7,2023-10-08,2023-10-10
984,281,1,2023-01-15,2023-01-16
985,281,1,2023-10-15,2023-10-17
986,281,1,2023-08-19,2023-08-21
987,282,3,2023-03-01,2023-03-07
988,283,2,2023-12-09,2023-12-10
989,283,6,2023-10-09,2023-10-11
990,283,1,2023-12-01,2023-12-03
991,284,5,2023-08-10,2023-08-12
992,284,5,2023-09-23,2023-09-24
993,284,5,2023-11-10,2023-11-12
994,285,5,2023-09-14,2023-09-19
995,286,2,2023-09-22,2023-09-22
996,286,2,2023-10-11,2023-10-11
997,286,2,2023-01-20,2023-01-20
998,286,2,2023-01-23,2023-01-23
999,286,2,2023-06-19,2023-06-19
1000,286,2,2023-02-25,2023-02-25
1001,286,2,2023-02-20,2023-02-20
1002,287,2,2023-03-27,2023-03-29
1003,287,5,2023-03-01,2023-03-02
1004,288,6,2023-02-04,2023-02-10
1005,289,2,2023-06-06,2023-06-08
1006,289,3,2023-12-14,2023-12-16
1007,289,1,2023-05-16,2023-05-18
1008,290,7,2023-04-12,2023-04-13
1009,290,7,2023-11-21,2023-11-23
1010,291,3,2023-02-17,2023-02-20
1011,292,1,2023-01-01,2023-01-02
1012,292,1,2023-06-13,2023-06-14
1013,292,8,2023-05-01,2023-05-02
1014,293,3,2023-04-21,2023-04-26
1015,294,4,2023-11-05,2023-11-06
1016,294,4,2023-10-12,2023-10-13
1017,294,4,2023-10-06,2023-10-08
1018,295,7,2023-01-18,2023-01-19
1019,295,7,2023-02-26,2023-02-27
1020,295,7,2023-05-10,2023-05-12
1021,296,8,2023-03-04,2023-03-06
1022,296,8,2023-08-07,2023-08-08
1023,297,6,2023-03-20,2023-03-20
1024,297,6,2023-06-15,2023-06-15
1025,297,6,2023-11-18,2023-11-18
1026,297,6,2023-07-26,2023-07-26
1027,297,6,2023-08-04,2023-08-04
1028,297,6,2023-11-18,2023-11-18
1029,297,6,2023-02-11,2023-02-11
1030,297,6,2023-04-12,2023-04-12
1031,297,6,2023-03-08,2023-03-08
1032,297,6,2023-08-07,2023-08-07
1033,297,6,2023-07-02,2023-07-02
1034,297,6,2023-06-02,2023-06-02
1035,297,6,2023-08-26,2023-08-26
1036,297,6,2023-11-23,2023-11-23
1037,298,2,2023-11-21,2023-11-24
1038,299,4,2023-08-25,2023-08-27
1039,299,4,2023-04-10,2023-04-11
1040,299,4,2023-11-14,2023-11-16
1041,300,6,2023-08-04,2023-08-06
1042,300,6,2023-06-18,2023-06-20
1043,300,6,2023-08-20,2023-08-21
1044,301,6,2023-02-10,2023-02-12
1045,301,5,2023-10-24,2023-10-26
1046,301,1,2023-10-18,2023-10-20
1047,302,8,2023-01-10,2023-01-12
1048,302,8,2023-07-07,2023-07-08
1049,303,1,2023-11-28,2023-12-03
1050,304,3,2023-09-12,2023-09-18
1051,305,2,2023-08-06,2023-08-09
1052,306,7,2023-12-11,2023-12-11
1053,306,7,2023-02-23,2023-02-23
1054,306,7,2023-04-16,2023-04-16
1055,306,7,2023-04-19,2023-04-19
1056,306,7,2023-11-20,2023-11-20
1057,306,7,2023-01-02,2023-01-02
1058,306,7,2023-07-07,2023-07-07
1059,306,7,2023-12-04,2023-12-04
1060,307,4,2023-04-22,2023-04-27
1061,308,5,2023-03-13,2023-03-13
1062,308,5,2023-04-12,2023-04-12
1063,308,5,2023-07-02,2023-07-02
1064,308,5,2023-03-05,2023-03-05
1065,308,5,2023-10-08,2023-10-08
1066,308,5,2023-10-22,2023-10-22
1067,308,5,2023-05-14,2023-05-14
1068,308,5,2023-11-19,2023-11-19
1069,308,5,2023-12-28,2023-12-28
1070,308,5,2023-11-10,2023-11-10
1071,309,4,2023-05-27,2023-05-29
1072,309,4,2023-04-27,2023-04-29
1073,310,1,2023-01-21,2023-01-27
1074,311,2,2023-08-03,2023-08-04
1075,311,6,2023-03-18,2023-03-20
1076,311,1,2023-06-06,2023-06-07
1077,312,5,2023-11-23,2023-11-23
1078,312,5,2023-12-13,2023-12-13
1079,312,5,2023-05-18,2023-05-18
1080,312,5,2023-05-10,2023-05-10
1081,312,5,2023-10-09,2023-10-09
1082,312,5,2023-02-25,2023-02-25
1083,312,5,2023-02-13,2023-02-13
1084,312,5,2023-04-03,2023-04-03
1085,312,5,2023-09-28,2023-09-28
1086,313,4,2023-04-05,2023-04-05
1087,313,4,2023-09-02,2023-09-02
1088,313,4,2023-08-16,2023-08-16
1089,313,4,2023-02-04,2023-02-04
1090,313,4,2023-04-02,2023-04-02
1091,313,4,2023-07-06,2023-07-06
1092,313,4,2023-02-25,2023-02-25
1093,313,4,2023-12-26,2023-12-26
1094,313,4,2023-02-08,2023-02-08
1095,313,4,2023-07-20,2023-07-20
1096,313,4,2023-06-15,2023-06-15
1097,313,4,2023-12-05,2023-12-05
1098,314,6,2023-01-22,2023-01-28
1099,315,6,2023-01-19,2023-01-23
1100,316,6,2023-05-06,2023-05-09
1101,317,5,2023-11-02,2023-11-07
1102,318,4,2023-04-06,2023-04-08
1103,318,4,2023-11-07,2023-11-08
1104,318,4,2023-06-22,2023-06-24
1105,319,6,2023-01-28,2023-01-28
1106,319,6,2023-08-03,2023-08-03
1107,319,6,2023-04-20,2023-04-20
1108,319,6,2023-09-10,2023-09-10
1109,319,6,2023-09-06,2023-09-06
1110,319,6,2023-03-18,2023-03-18
1111,319,6,2023-06-02,2023-06-02
1112,319,6,2023-02-22,2023-02-22
1113,319,6,2023-02-14,2023-02-14
1114,319,6,2023-09-18,2023-09-18
1115,319,6,2023-01-20,2023-01-20
1116,319,6,2023-12-06,2023-12-06
1117,320,6,2023-03-04,2023-03-09
1118,321,1,2023-01-27,2023-01-28
1119,321,1,2023-07-25,2023-07-27
1120,322,3,2023-02-01,2023-02-02
1121,322,3,2023-11-27,2023-11-28
1122,323,7,2023-05-22,2023-05-28
1123,324,1,2023-12-08,2023-12-14
1124,325,5,2023-03-15,2023-03-17
1125,325,5,2023-09-12,2023-09-14
1126,325,5,2023-04-05,2023-04-07
1127,326,2,2023-11-24,2023-11-24
1128,326,2,2023-03-13,2023-03-13
1129,326,2,2023-05-06,2023-05-06
1130,326,2,2023-06-24,2023-06-24
1131,326,2,2023-01-14,2023-01-14
1132,326,2,2023-05-05,2023-05-05
1133,326,2,2023-01-15,2023-01-15
1134,326,2,2023-07-23,2023-07-23
1135,326,2,2023-09-28,2023-09-28
1136,327,3,2023-07-14,2023-07-16
1137,327,8,2023-08-24,2023-08-25
1138,328,1,2023-07-15,2023-07-21
1139,329,7,2023-11-13,2023-11-18
1140,330,4,2023-04-07,2023-04-11
1141,331,5,2023-07-12,2023-07-13
1142,331,7,2023-11-10,2023-11-12
1143,332,6,2023-09-21,2023-09-23
1144,332,6,2023-08-10,2023-08-11
1145,333,8,2023-04-11,2023-04-17
1146,334,2,2023-03-22,2023-03-22
1147,334,2,2023-07-17,2023-07-17
1148,334,2,2023-07-06,2023-07-06
1149,334,2,2023-08-01,2023-08-01
1150,334,2,2023-12-07,2023-12-07
1151,334,2,2023-07-19,2023-07-19
1152,334,2,2023-11-06,2023-11-06
1153,334,2,2023-05-24,2023-05-24
1154,334,2,2023-11-19,2023-11-19
1155,334,2,2023-03-21,2023-03-21
1156,334,2,2023-07-19,2023-07-19
1157,334,2,2023-04-05,2023-04-05
1158,334,2,2023-07-11,2023-07-11
1159,335,5,2023-10-17,2023-10-18
1160,335,5,2023-12-21,2023-12-22
1161,335,5,2023-01-22,2023-01-24
1162,336,8,2023-01-11,2023-01-12
1163,336,8,2023-02-11,2023-02-12
1164,337,2,2023-04-24,2023-04-24
1165,337,2,2023-03-07,2023-03-07
1166,337,2,2023-05-27,2023-05-27
1167,337,2,2023-02-12,2023-02-12
1168,337,2,2023-10-11,2023-10-11
1169,337,2,2023-10-27,2023-10-27
1170,337,2,2023-08-16,2023-08-16
1171,337,2,2023-06-23,2023-06-23
1172,337,2,2023-03-10,2023-03-10
1173,337,2,2023-05-04,2023-05-04
1174,338,3,2023-03-14,2023-03-18
1175,339,7,2023-09-20,2023-09-20
1176,339,7,2023-07-06,2023-07-06
1177,339,7,2023-09-18,2023-09-18
1178,339,7,2023-11-16,2023-11-16
1179,339,7,2023-12-09,2023-12-09
1180,339,7,2023-12-28,2023-12-28
1181,340,3,2023-08-04,2023-08-08
1182,341,7,2023-07-16,2023-07-19
1183,342,1,2023-08-06,2023-08-06
1184,342,1,2023-01-19,2023-01-19
1185,342,1,2023-12-27,2023-12-27
1186,342,1,2023-06-15,2023-06-15
1187,342,1,2023-10-19,2023-10-19
1188,342,1,2023-03-15,2023-03-15
1189,342,1,2023-01-16,2023-01-16
1190,342,1,2023-11-19,2023-11-19
1191,342,1,2023-06-11,2023-06-11
1192,342,1,2023-02-12,2023-02-12
1193,342,1,2023-02-06,2023-02-06
1194,343,8,2023-10-10,2023-10-10
1195,343,8,2023-11-13,2023-11-13
1196,343,8,2023-03-04,2023-03-04
1197,343,8,2023-11-07,2023-11-07
1198,343,8,2023-11-11,2023-11-11
1199,343,8,2023-05-23,2023-05-23
1200,343,8,2023-02-12,2023-02-12
1201,344,8,2023-05-07,2023-05-08
1202,344,8,2023-09-09,2023-09-11
1203,344,8,2023-09-01,2023-09-02
1204,345,6,2023-06-02,2023-06-04
1205,345,3,2023-05-24,2023-05-25
1206,345,8,2023-11-15,2023-11-16
1207,346,6,2023-10-01,2023-10-03
1208,346,6,2023-12-19,2023-12-20
1209,347,6,2023-05-13,2023-05-13
1210,347,6,2023-04-16,2023-04-16
1211,347,6,2023-07-13,2023-07-13
1212,347,6,2023-01-23,2023-01-23
1213,347,6,2023-11-09,2023-11-09
1214,348,5,2023-09-28,2023-10-04
1215,349,6,2023-07-23,2023-07-23
1216,349,6,2023-06-05,2023-06-05
1217,349,6,2023-06-24,2023-06-24
1218,349,6,2023-05-18,2023-05-18
1219,349,6,2023-04-16,2023-04-16
1220,349,6,2023-05-09,2023-05-09
1221,349,6,2023-02-15,2023-02-15
1222,349,6,2023-11-03,2023-11-03
1223,349,6,2023-11-11,2023-11-11
1224,349,6,2023-09-04,2023-09-04
1225,349,6,2023-01-26,2023-01-26
1226,350,2,2023-06-03,2023-06-04
1227,350,2,2023-03-19,2023-03-20
1228,351,8,2023-01-24,2023-01-25
1229,351,8,2023-06-28,2023-06-29
1230,352,3,2023-10-04,2023-10-05
1231,352,6,2023-01-23,2023-01-25
1232,353,8,2023-12-03,2023-12-04
1233,353,8,2023-01-14,2023-01-15
1234,354,7,2023-04-07,2023-04-07
1235,354,7,2023-01-23,2023-01-23
1236,354,7,2023-02-13,2023-02-13
1237,354,7,2023-06-21,2023-06-21
1238,354,7,2023-09-07,2023-09-07
1239,354,7,2023-08-27,2023-08-27
1240,354,7,2023-04-23,2023-04-23
1241,354,7,2023-08-20,2023-08-20
1242,354,7,2023-12-06,2023-12-06
1243,354,7,2023-08-10,2023-08-10
1244,354,7,2023-12-22,2023-12-22
1245,354,7,2023-10-28,2023-10-28
1246,354,7,2023-01-15,2023-01-15
1247,354,7,2023-03-17,2023-03-17
1248,354,7,2023-01-03,2023-01-03
1249,355,2,2023-09-19,2023-09-20
1250,355,2,2023-04-23,2023-04-25
1251,356,6,2023-12-25,2023-12-25
1252,356,6,2023-02-07,2023-02-07
1253,356,6,2023-03-28,2023-03-28
1254,356,6,2023-06-25,2023-06-25
1255,356,6,2023-04-06,2023-04-06
1256,356,6,2023-07-21,2023-07-21
1257,357,5,2023-09-21,2023-09-26
1258,358,6,2023-11-09,2023-11-10
1259,358,5,2023-05-25,2023-05-27
1260,358,6,2023-03-03,2023-03-05
1261,359,5,2023-02-16,2023-02-16
1262,359,5,2023-06-24,2023-06-24
1263,359,5,2023-01-20,2023-01-20
1264,359,5,2023-07-03,2023-07-03
1265,359,5,2023-11-25,2023-11-25
1266,360,3,2023-06-23,2023-06-24
1267,360,3,2023-11-20,2023-11-21
1268,360,3,2023-11-03,2023-11-05
1269,361,4,2023-06-18,2023-06-20
1270,361,4,2023-12-07,2023-12-09
1271,361,7,2023-04-19,2023-04-21
1272,362,2,2023-08-11,2023-08-12
1273,362,2,2023-07-15,2023-07-17
1274,363,7,2023-08-05,2023-08-05
1275,363,7,2023-03-24,2023-03-24
1276,363,7,2023-07-14,2023-07-14
1277,363,7,2023-01-28,2023-01-28
1278,363,7,2023-03-26,2023-03-26
1279,363,7,2023-06-13,2023-06-13
1280,363,7,2023-11-05,2023-11-05
1281,363,7,2023-07-12,2023-07-12
1282,363,7,2023-01-14,2023-01-14
1283,363,7,2023-11-06,2023-11-06
1284,363,7,2023-03-19,2023-03-19
1285,363,7,2023-03-07,2023-03-07
1286,364,6,2023-01-13,2023-01-13
1287,364,6,2023-08-05,2023-08-05
1288,364,6,2023-05-11,2023-05-11
1289,364,6,2023-04-01,2023-04-01
1290,364,6,2023-08-13,2023-08-13
1291,364,6,2023-03-10,2023-03-10
1292,365,7,2023-08-20,2023-08-25
1293,366,7,2023-07-14,2023-07-14
1294,366,7,2023-03-16,2023-03-16
1295,366,7,2023-11-02,2023-11-02
1296,366,7,2023-06-04,2023-06-04
1297,366,7,2023-02-11,2023-02-11
1298,366,7,2023-12-16,2023-12-16
1299,366,7,2023-10-10,2023-10-10
1300,366,7,2023-03-08,2023-03-08
1301,366,7,2023-09-16,2023-09-16
1302,366,7,2023-04-14,2023-04-14
1303,366,7,2023-08-01,2023-08-01
1304,366,7,2023-05-21,2023-05-21
1305,367,4,2023-03-17,2023-03-19
1306,367,1,2023-05-11,2023-05-13
1307,368,3,2023-06-19,2023-06-24
1308,369,5,2023-02-01,2023-02-01
1309,369,5,2023-08-12,2023-08-12
1310,369,5,2023-07-08,2023-07-08
1311,369,5,2023-04-11,2023-04-11
1312,369,5,2023-12-08,2023-12-08
1313,369,5,2023-06-21,2023-06-21
1314,369,5,2023-08-26,2023-08-26
1315,369,5,2023-05-18,2023-05-18
1316,369,5,2023-06-19,2023-06-19
1317,369,5,2023-06-23,2023-06-23
1318,369,5,2023-04-05,2023-04-05
1319,369,5,2023-06-26,2023-06-26
1320,370,1,2023-08-01,2023-08-02
1321,370,1,2023-06-17,2023-06-18
1322,371,4,2023-07-25,2023-07-25
1323,371,4,2023-03-20,2023-03-20
1324,371,4,2023-06-03,2023-06-03
1325,371,4,2023-09-16,2023-09-16
1326,371,4,2023-08-20,2023-08-20
1327,371,4,2023-12-09,2023-12-09
1328,372,3,2023-04-26,2023-04-29
1329,373,6,2023-01-16,2023-01-21
1330,374,7,2023-10-16,2023-10-17
1331,374,7,2023-09-05,2023-09-06
1332,375,8,2023-06-20,2023-06-25
1333,376,4,2023-01-24,2023-01-25
1334,376,4,2023-04-17,2023-04-18
1335,377,2,2023-07-14,2023-07-19
1336,378,4,2023-05-01,2023-05-03
1337,378,4,2023-01-21,2023-01-23
1338,379,4,2023-08-25,2023-08-31
1339,380,6,2023-07-18,2023-07-22
1340,381,6,2023-05-15,2023-05-17
1341,381,6,2023-05-07,2023-05-09
1342,382,6,2023-10-05,2023-10-11
1343,383,5,2023-12-13,2023-12-14
1344,383,3,2023-09-01,2023-09-02
1345,383,3,2023-11-14,2023-11-15
1346,384,5,2023-06-13,2023-06-13
1347,384,5,2023-03-11,2023-03-11
1348,384,5,2023-10-27,2023-10-27
1349,384,5,2023-01-21,2023-01-21
1350,384,5,2023-05-11,2023-05-11
1351,384,5,2023-10-25,2023-10-25
1352,384,5,2023-10-02,2023-10-02
1353,384,5,2023-09-02,2023-09-02
1354,384,5,2023-12-23,2023-12-23
1355,384,5,2023-12-05,2023-12-05
1356,384,5,2023-08-03,2023-08-03
1357,384,5,2023-02-05,2023-02-05
1358,384,5,2023-03-04,2023-03-04
1359,384,5,2023-09-06,2023-09-06
1360,384,5,2023-12-08,2023-12-08
1361,385,4,2023-07-11,2023-07-13
1362,385,4,2023-02-16,2023-02-18
1363,386,3,2023-09-02,2023-09-02
1364,386,3,2023-09-14,2023-09-14
1365,386,3,2023-11-26,2023-11-26
1366,386,3,2023-07-23,2023-07-23
