Customer Key,Age,State,RENEWALINSUBSEQUENTSEASON
5682,54,CO,0
5683,37,ID,0
5684,20,CO,0
5685,54,NM,1
5686,57,MT,1
5687,25,CA,1
5688,57,MT,1
5689,61,ID,0
5690,40,NV,0
5691,57,CO,0
5692,28,CA,0
5693,63,NM,0
5694,25,MT,0
5695,46,NM,1
5696,47,ID,0
5697,27,MT,0
5698,56,CO,1
5699,45,CO,0
5700,66,NM,1
5701,53,NV,1
5702,30,CA,0
5703,49,UT,1
5704,53,MT,1
5705,54,CO,0
5706,43,ID,1
5707,39,MT,1
5708,21,NV,0
5709,48,NV,1
5710,35,CO,1
5711,55,CO,0
5712,41,NM,1
5713,40,CO,1
5714,39,NM,1
5715,19,WY,1
5716,48,UT,0
5717,28,CO,0
5718,45,MT,0
5719,63,MT,0
5720,49,NM,0
5721,22,WY,1
5722,55,WY,0
5723,27,CA,1
5724,57,ID,0
5725,63,CO,1
5726,41,NM,1
5727,52,MT,0
5728,61,WY,1
5729,65,MT,0
5730,40,MT,0
5731,34,WY,1
5732,18,UT,0
5733,48,WY,1
5734,48,WY,0
5735,59,ID,0
5736,59,NM,0
5737,51,NM,1
5738,26,WY,0
5739,39,NV,1
5740,30,NM,1
5741,42,NM,1
5742,65,NM,1
5743,35,WY,1
5744,68,MT,1
5745,29,CO,0
5746,57,MT,0
5747,34,ID,0
5748,32,NV,1
5749,59,WY,1
5750,32,UT,0
5751,32,CA,1
5752,56,WY,1
5753,30,CO,1
5754,34,CA,0
5755,49,UT,1
5756,26,ID,0
5757,57,ID,0
5758,37,UT,1
5759,43,MT,0
5760,44,UT,1
5761,38,NM,1
5762,35,NM,1
5763,30,WY,1
5764,33,CO,0
5765,26,NM,0
5766,29,NV,0
5767,61,WY,0
5768,55,WY,0
5769,36,WY,1
5770,24,CA,0
5771,52,CA,1
5772,65,ID,0
5773,35,WY,0
5774,33,MT,1
5775,56,NM,0
5776,21,ID,0
5777,42,CO,1
5778,49,UT,0
5779,57,CA,0
5780,30,WY,1
5781,62,CO,1
5782,34,ID,1
5783,66,ID,1
5784,54,CA,1
5785,23,ID,1
5786,36,MT,1
5787,30,ID,1
5788,43,NV,1
5789,31,NM,0
5790,48,UT,1
5791,21,ID,1
5792,56,NM,0
5793,25,NM,0
5794,42,NV,1
5795,30,CO,0
5796,49,ID,1
5797,55,MT,1
5798,55,CO,0
5799,45,NM,0
5800,47,NM,1
5801,20,WY,1
5802,45,ID,1
5803,20,CA,0
5804,62,NV,0
5805,51,NV,1
5806,33,CA,0
5807,39,UT,1
5808,49,NM,0
5809,55,WY,1
5810,25,MT,0
5811,25,NV,1
5812,23,CO,1
5813,31,NM,0
5814,49,MT,0
5815,52,NV,1
5816,27,WY,0
5817,20,UT,1
5818,29,WY,0
5819,66,CO,0
5820,48,WY,0
5821,46,MT,1
5822,22,NM,1
5823,69,CO,1
5824,42,NM,1
5825,58,CA,0
5826,48,ID,0
5827,38,CA,1
5828,37,MT,1
5829,56,ID,1
5830,39,CA,1
5831,21,ID,0
5832,30,NV,1
5833,62,WY,0
5834,59,CO,1
5835,67,ID,1
5836,66,NV,1
5837,37,WY,0
5838,69,WY,0
5839,30,UT,0
5840,34,NM,0
5841,53,CA,0
5842,50,UT,1
5843,18,NM,1
5844,32,NM,1
5845,30,MT,1
5846,34,NV,1
5847,41,UT,0
5848,25,UT,0
5849,67,NM,1
5850,44,WY,0
5851,62,NV,1
5852,40,WY,0
5853,63,CO,0
5854,25,ID,1
5855,25,MT,0
5856,43,MT,0
5857,64,CA,0
5858,30,WY,1
5859,56,ID,1
5860,54,NM,1
5861,66,CA,1
5862,45,MT,1
5863,42,ID,1
5864,33,UT,1
5865,19,CO,0
5866,35,NM,1
5867,34,UT,1
5868,47,CO,1
5869,56,NM,1
5870,30,WY,0
5871,49,NV,1
5872,67,CA,0
5873,46,CA,0
5874,63,NV,1
5875,47,ID,0
5876,35,NV,1
5877,30,WY,1
5878,60,MT,1
5879,38,NV,0
5880,47,CO,1
5881,38,MT,0
5882,65,NV,1
5883,34,CA,1
5884,57,UT,0
5885,36,CO,1
5886,69,WY,0
5887,32,CO,0
5888,26,NM,0
5889,69,ID,1
5890,27,UT,0
5891,61,CO,0
5892,48,NM,0
5893,40,NV,0
5894,69,CO,0
5895,47,CO,0
5896,50,CO,0
5897,69,ID,0
5898,26,CO,0
5899,64,CO,1
5900,18,ID,1
5901,61,NM,0
5902,52,MT,0
5903,28,UT,1
5904,51,NM,1
5905,33,WY,1
5906,26,MT,1
5907,49,CA,1
5908,32,ID,1
5909,29,ID,1
5910,50,CO,1
5911,62,CO,1
5912,31,WY,1
5913,25,CA,1
5914,25,CO,0
5915,44,NV,1
5916,29,CO,0
5917,18,CO,1
5918,60,NV,1
5919,57,CA,1
5920,59,NV,0
5921,68,ID,0
5922,28,NV,1
5923,56,UT,1
5924,60,ID,0
5925,48,CO,0
5926,34,WY,1
5927,50,ID,0
5928,49,CA,1
5929,46,CA,0
5930,38,NV,0
5931,38,ID,0
5932,57,CO,1
5933,40,CA,0
5934,23,MT,1
5935,39,CO,0
5936,67,MT,0
5937,55,UT,0
5938,54,MT,1
5939,62,NM,1
5940,68,CA,1
5941,25,NV,0
5942,58,UT,1
5943,66,ID,0
5944,52,CO,0
5945,68,CA,0
5946,28,UT,1
5947,41,UT,0
5948,66,NM,0
5949,38,CA,0
5950,68,ID,0
5951,19,ID,0
5952,57,NV,0
5953,36,WY,1
5954,56,MT,1
5955,45,ID,1
5956,34,NM,1
5957,23,NV,0
5958,36,MT,0
5959,55,UT,0
5960,45,CA,0
5961,19,ID,0
5962,55,NV,1
5963,54,UT,0
5964,68,ID,0
5965,69,CO,0
5966,21,WY,1
5967,39,UT,1
5968,43,NM,0
5969,66,NM,0
5970,60,ID,1
5971,53,NM,1
5972,30,UT,1
5973,69,CA,0
5974,49,CA,0
5975,34,WY,1
5976,58,CA,1
5977,53,MT,1
5978,63,CO,0
5979,36,CA,1
5980,52,NM,1
5981,63,CO,1
5982,57,CA,0
5983,45,MT,0
5984,18,NM,1
5985,59,UT,0
5986,35,ID,0
5987,65,ID,0
5988,57,CA,0
5989,50,ID,0
5990,29,CA,1
5991,25,CA,1
5992,41,NM,1
5993,33,WY,1
5994,67,NV,0
5995,21,NV,1
5996,55,WY,1
5997,61,NV,0
5998,44,CO,1
5999,26,NV,1
6000,64,CA,0
6001,33,MT,1
6002,29,MT,0
6003,48,UT,1
6004,41,NM,0
6005,31,NV,1
6006,62,MT,0
6007,42,NV,0
6008,51,NM,1
6009,20,UT,0
6010,41,MT,1
6011,59,CA,1
6012,26,CO,0
6013,43,WY,0
6014,37,WY,0
6015,57,WY,0
6016,27,NV,0
6017,36,MT,1
6018,20,NM,1
6019,41,NM,0
6020,22,MT,1
6021,20,UT,1
6022,44,CA,1
6023,33,ID,1
6024,66,MT,1
6025,32,CO,0
6026,52,UT,1
6027,29,MT,1
6028,58,MT,1
6029,61,UT,1
6030,43,UT,0
6031,64,NV,0
6032,51,MT,1
6033,40,ID,0
6034,48,CO,0
6035,67,CA,0
6036,37,CA,0
6037,29,ID,1
6038,40,NM,1
6039,21,UT,1
6040,40,UT,1
6041,65,NM,0
6042,65,UT,0
6043,18,NM,1
6044,42,MT,1
6045,19,NM,1
6046,47,UT,0
6047,20,UT,1
6048,38,MT,0
6049,42,NM,1
6050,37,MT,1
6051,66,ID,0
6052,69,NV,0
6053,39,MT,1
6054,38,CO,1
6055,50,UT,0
6056,69,NV,1
6057,55,CA,1
6058,32,ID,0
6059,63,NM,0
6060,69,NV,1
6061,32,MT,1
6062,63,UT,1
6063,42,UT,1
6064,38,UT,1
6065,41,NV,0
6066,22,UT,0
6067,23,MT,0
6068,66,NM,1
6069,60,NV,0
6070,65,UT,1
6071,61,CA,1
6072,64,CA,1
6073,40,CO,1
6074,21,UT,0
6075,44,UT,1
6076,35,NV,0
6077,38,NV,1
6078,45,WY,1
6079,52,NM,0
6080,39,UT,1
6081,57,CO,0
6082,40,NM,1
6083,20,UT,0
6084,57,NM,1
6085,67,MT,1
6086,27,NV,1
6087,42,UT,1
6088,69,NM,1
6089,66,NV,1
6090,25,UT,1
6091,28,ID,1
6092,22,NV,0
6093,62,NM,1
6094,54,CO,1
6095,62,ID,0
6096,55,MT,0
6097,46,UT,1
6098,22,WY,0
6099,26,MT,1
6100,65,NV,1
6101,19,ID,0
6102,18,MT,0
6103,57,CO,0
6104,68,WY,0
6105,47,NV,1
6106,28,ID,0
6107,45,MT,0
6108,61,ID,0
6109,29,ID,0
6110,56,MT,1
6111,43,CA,0
6112,30,UT,1
6113,25,NM,1
6114,45,NV,0
6115,47,NV,1
6116,26,WY,1
6117,56,WY,0
6118,48,WY,1
6119,38,NV,0
6120,64,ID,1
6121,51,WY,0
6122,48,MT,0
6123,69,UT,0
6124,42,CO,0
6125,29,NV,1
6126,18,MT,0
6127,39,UT,1
6128,57,UT,1
6129,54,CA,0
6130,64,NM,1
6131,18,MT,0
6132,18,NV,0
6133,59,WY,0
6134,59,ID,0
6135,38,WY,0
6136,32,UT,1
6137,34,UT,0
6138,39,CO,1
6139,55,WY,1
6140,52,NM,1
6141,62,NM,0
6142,33,CA,1
6143,25,NM,1
6144,64,UT,1
6145,34,UT,1
6146,34,NM,0
6147,43,ID,0
6148,30,ID,0
6149,34,NM,0
6150,55,CO,1
6151,34,MT,0
6152,65,CO,0
6153,31,CO,1
6154,62,NM,1
6155,23,ID,0
6156,52,WY,1
6157,63,WY,1
6158,31,NM,0
6159,64,WY,1
6160,25,MT,0
6161,32,ID,1
6162,44,NM,0
6163,30,CA,1
6164,66,NV,1
6165,48,NV,0
6166,52,NM,0
6167,23,NM,1
6168,22,CA,1
6169,39,WY,1
6170,66,NV,0
6171,40,MT,1
6172,42,NM,0
6173,51,ID,1
6174,43,NV,0
6175,64,MT,1
6176,22,ID,1
6177,43,NM,0
6178,37,MT,0
6179,23,CA,1
6180,23,NM,1
6181,67,CO,0
6182,35,CA,1
6183,21,NV,0
6184,34,ID,1
6185,31,MT,0
6186,31,NV,0
6187,30,NV,1
6188,24,NM,1
6189,61,CO,1
6190,32,WY,0
6191,36,NV,1
6192,60,CO,0
6193,64,ID,0
6194,61,ID,0
6195,52,MT,0
6196,34,WY,1
6197,52,CO,0
6198,36,CA,0
6199,37,ID,0
6200,53,NM,1
6201,52,WY,0
6202,49,MT,1
6203,65,CA,1
6204,61,ID,0
6205,57,ID,0
6206,41,MT,1
6207,34,MT,0
6208,24,UT,1
6209,60,NM,1
6210,67,NV,0
6211,18,NV,0
6212,52,CA,0
6213,49,NV,1
6214,53,CA,1
6215,30,WY,0
6216,23,ID,1
6217,31,UT,1
6218,54,UT,1
6219,65,NM,0
6220,32,NM,1
6221,64,ID,0
6222,21,MT,1
6223,57,NM,1
6224,33,NM,0
6225,45,CO,0
6226,33,CO,0
6227,21,NV,1
6228,62,MT,1
6229,43,CA,1
6230,45,WY,0
6231,49,UT,0
6232,62,NV,1
6233,19,NM,1
6234,48,ID,1
6235,20,MT,1
6236,25,NM,1
6237,41,UT,1
6238,32,CA,1
6239,60,CA,0
6240,48,CO,1
6241,26,NV,1
6242,56,NM,0
6243,62,ID,1
6244,19,UT,1
6245,25,NM,0
6246,24,WY,1
6247,61,CA,1
6248,68,NM,0
6249,56,UT,1
6250,59,ID,0
6251,33,UT,0
6252,52,NV,1
6253,47,CO,1
6254,27,UT,0
6255,55,MT,1
6256,35,NM,0
6257,67,CO,0
6258,22,ID,1
6259,46,CO,0
6260,56,UT,1
6261,51,UT,1
6262,60,MT,0
6263,62,CA,1
6264,40,NM,1
6265,22,MT,0
6266,47,UT,0
6267,23,WY,0
6268,63,CO,0
6269,61,MT,0
6270,21,MT,0
6271,46,NM,0
6272,40,WY,1
6273,23,WY,0
6274,49,WY,1
6275,59,NM,0
6276,35,CA,1
6277,32,UT,1
6278,57,UT,1
6279,49,ID,0
6280,26,NM,0
6281,54,CA,1
6282,27,ID,1
6283,37,ID,1
6284,23,ID,1
6285,65,NM,1
6286,20,NV,1
6287,59,ID,0
6288,28,MT,1
6289,60,CO,0
6290,34,MT,0
6291,49,MT,1
6292,21,UT,1
6293,21,NV,0
6294,34,NM,1
6295,58,ID,1
6296,36,UT,0
6297,22,CA,1
6298,49,CA,1
6299,39,NM,0
6300,23,UT,1
6301,52,CO,1
6302,39,NM,0
6303,18,UT,0
6304,37,UT,0
6305,39,NV,0
6306,65,NM,0
6307,28,CA,1
6308,30,CA,1
6309,59,ID,1
6310,20,MT,1
6311,26,NM,0
6312,29,UT,1
6313,40,NM,1
6314,31,UT,1
6315,50,CO,1
6316,35,NM,0
6317,66,WY,1
6318,58,WY,0
6319,26,CA,1
6320,40,CO,0
6321,27,NV,0
6322,36,ID,1
6323,64,CO,0
6324,22,CA,1
6325,64,NV,1
6326,69,UT,0
6327,40,NV,0
6328,47,MT,0
6329,42,NM,0
6330,45,CO,1
6331,51,CA,0
6332,62,CO,0
6333,65,UT,0
6334,64,WY,1
6335,42,UT,1
6336,27,CA,1
6337,31,MT,0
6338,59,ID,0
6339,63,NM,0
6340,47,NM,0
6341,58,NV,0
6342,42,NV,0
6343,31,UT,0
6344,52,CO,1
6345,69,WY,0
6346,65,CO,1
6347,51,MT,0
6348,27,ID,1
6349,52,NM,0
6350,28,CO,1
6351,28,NM,0
6352,38,NV,1
6353,38,NM,0
6354,39,WY,0
6355,62,NM,1
6356,24,CO,0
6357,34,WY,1
6358,19,NM,1
6359,29,ID,1
6360,59,NV,0
6361,35,NM,1
6362,28,WY,1
6363,33,CO,1
6364,66,NV,1
6365,68,UT,0
6366,35,UT,0
6367,52,MT,1
6368,43,UT,0
6369,33,CO,1
6370,23,ID,1
6371,61,NV,0
6372,60,WY,0
6373,64,CA,0
6374,64,UT,0
6375,65,UT,1
6376,59,CA,1
6377,29,WY,1
6378,30,WY,1
6379,21,CA,1
6380,56,WY,1
6381,19,CO,0
6382,43,WY,1
6383,44,NV,1
6384,44,WY,1
6385,32,NM,1
6386,25,NM,1
6387,24,UT,0
6388,64,ID,0
6389,63,CO,1
6390,57,CO,0
6391,29,WY,1
6392,30,ID,1
6393,60,ID,1
6394,34,MT,0
6395,34,ID,1
6396,53,WY,1
6397,38,WY,1
6398,25,CA,0
6399,22,UT,1
6400,43,NM,0
6401,33,MT,0
6402,53,WY,1
6403,45,CA,1
6404,46,MT,1
6405,64,UT,0
6406,29,MT,0
6407,54,CA,1
6408,47,NV,0
6409,40,NM,1
6410,33,WY,0
6411,31,NM,1
6412,27,UT,0
6413,24,CO,1
6414,62,UT,0
6415,69,UT,0
6416,54,UT,1
6417,46,NV,1
6418,20,WY,1
6419,32,CA,0
6420,53,WY,1
6421,64,CO,0
6422,63,CA,1
6423,69,MT,0
6424,36,MT,0
6425,30,MT,1
6426,59,CA,1
6427,38,ID,1
6428,54,NV,0
6429,44,ID,0
6430,69,WY,0
6431,46,MT,0
6432,37,NV,1
6433,42,CA,0
6434,23,MT,0
6435,53,CA,0
6436,19,NV,1
6437,39,CA,0
6438,49,CA,0
6439,33,CO,0
6440,35,WY,1
6441,22,ID,1
6442,53,NM,1
6443,47,ID,1
6444,62,ID,1
6445,36,UT,0
6446,40,CO,0
6447,51,NM,0
6448,30,MT,1
6449,60,MT,1
6450,46,MT,1
6451,53,ID,0
6452,39,WY,0
6453,69,ID,1
6454,69,NM,0
6455,64,WY,1
6456,53,CO,1
6457,26,WY,1
6458,56,NM,1
6459,68,CA,0
6460,36,ID,0
6461,55,MT,1
6462,23,CA,0
6463,69,ID,0
6464,64,NV,1
6465,32,UT,1
6466,37,ID,1
6467,26,NV,0
6468,49,NM,0
6469,21,CO,1
6470,67,NV,0
6471,35,CO,1
6472,22,ID,1
6473,37,CO,1
6474,40,NV,0
6475,28,WY,0
6476,54,UT,0
6477,39,CA,1
6478,21,CA,0
6479,46,UT,0
6480,61,MT,1
6481,51,CA,0
6482,30,NM,0
6483,59,ID,1
6484,26,MT,1
6485,59,ID,1
6486,48,NV,1
6487,24,NM,1
6488,21,NV,1
6489,36,MT,0
6490,59,MT,1
6491,47,NM,1
6492,48,NM,0
6493,52,MT,1
6494,38,MT,1
6495,48,CO,0
6496,36,WY,1
6497,48,MT,0
6498,49,NM,1
6499,19,WY,1
6500,69,MT,1
6501,27,NV,1
6502,19,ID,1
6503,19,WY,1
6504,41,NV,1
6505,34,CA,0
6506,49,NM,0
6507,33,CO,0
6508,33,CO,0
6509,63,ID,1
6510,56,MT,0
6511,48,NV,0
6512,60,CA,0
6513,41,NV,0
6514,18,NM,0
6515,28,NM,0
6516,38,MT,1
6517,21,MT,1
6518,24,NM,0
6519,43,UT,1
6520,64,NM,1
6521,67,NV,0
6522,29,ID,1
6523,48,NV,0
6524,34,CO,1
6525,50,CA,1
6526,28,WY,0
6527,45,ID,0
6528,49,UT,1
6529,18,CA,1
6530,64,CA,0
6531,45,WY,0
6532,59,CO,1
6533,24,CO,1
6534,19,CO,1
6535,59,ID,1
6536,41,NV,0
6537,21,CA,1
6538,61,NV,1
6539,36,NV,1
6540,43,CO,0
6541,28,NV,0
6542,57,CA,1
6543,67,CA,0
6544,60,MT,1
6545,28,UT,1
6546,62,ID,1
6547,20,NV,0
6548,29,ID,1
6549,20,ID,1
6550,59,ID,1
6551,44,WY,1
6552,66,NM,1
6553,19,MT,1
6554,66,ID,1
6555,33,NM,1
6556,19,NM,0
6557,47,MT,1
6558,37,CA,1
6559,55,WY,1
6560,45,NV,1
6561,42,MT,1
6562,49,UT,1
6563,27,NM,0
6564,59,ID,0
6565,57,NM,0
6566,50,WY,1
6567,30,UT,1
6568,58,CA,1
6569,59,CA,1
6570,64,CO,0
6571,54,ID,0
6572,33,CO,0
6573,62,WY,1
6574,39,UT,0
6575,37,NM,0
6576,67,NV,1
6577,60,CO,0
6578,44,CA,0
6579,58,ID,1
6580,33,NM,1
6581,51,UT,0
6582,49,MT,0
6583,43,WY,1
6584,42,WY,1
6585,19,CA,1
6586,29,MT,0
6587,57,WY,1
6588,26,NV,0
6589,29,NM,1
6590,43,ID,1
6591,26,NM,1
6592,27,NV,0
6593,49,WY,0
6594,51,NV,1
6595,65,NM,0
6596,37,WY,1
6597,56,ID,1
6598,19,ID,0
6599,18,MT,1
6600,68,NV,0
6601,53,UT,1
6602,41,MT,0
6603,44,ID,0
6604,19,CA,1
6605,48,WY,1
6606,31,MT,0
6607,19,CO,1
6608,46,UT,1
6609,32,WY,0
6610,29,MT,0
6611,54,ID,1
6612,45,NM,0
6613,37,ID,1
6614,56,UT,0
6615,41,CO,0
6616,38,MT,1
6617,27,NM,1
6618,63,MT,1
6619,31,NV,0
6620,54,CA,1
6621,35,ID,1
6622,41,MT,1
6623,31,MT,0
6624,51,WY,0
6625,29,WY,0
6626,39,MT,0
6627,23,CO,0
6628,53,CA,0
6629,62,MT,0
6630,53,UT,0
6631,39,ID,0
6632,31,NV,0
6633,33,WY,1
6634,53,UT,1
6635,42,ID,1
6636,49,NM,0
6637,50,WY,1
6638,62,CO,1
6639,53,WY,1
6640,37,CA,0
6641,35,CA,0
6642,55,ID,1
6643,20,UT,1
6644,40,NV,0
6645,49,CO,1
6646,62,ID,1
6647,33,NM,1
6648,22,CO,1
6649,21,CA,0
6650,38,MT,0
6651,57,MT,1
6652,68,NV,0
6653,31,CO,0
6654,56,ID,1
6655,48,NV,0
6656,31,WY,0
6657,23,WY,1
6658,29,NM,1
6659,33,UT,1
6660,34,MT,0
6661,62,ID,1
6662,40,CO,0
6663,31,NV,0
6664,24,ID,1
6665,63,NV,1
6666,49,NV,0
6667,32,NV,1
6668,61,CO,1
6669,34,ID,1
6670,58,CA,0
6671,64,CA,0
6672,61,CO,1
6673,51,WY,1
6674,22,CO,1
6675,62,MT,0
6676,44,NV,1
6677,69,ID,1
6678,40,ID,1
6679,57,UT,1
6680,31,UT,0
6681,32,NM,0
6682,60,CA,0
6683,50,UT,1
6684,48,UT,1
6685,52,CA,1
6686,34,MT,0
6687,45,WY,1
6688,36,CA,0
6689,63,WY,0
6690,40,NM,0
6691,49,UT,0
6692,57,ID,0
6693,30,UT,1
6694,37,NV,1
6695,52,NM,0
6696,22,WY,1
6697,26,WY,1
6698,46,NV,0
6699,23,NV,1
6700,42,MT,1
6701,48,CO,1
6702,39,NV,0
6703,19,WY,1
6704,62,ID,0
6705,22,WY,0
6706,44,WY,0
6707,42,MT,1
6708,25,CO,0
6709,18,CO,0
6710,37,NV,0
6711,61,NM,0
6712,40,UT,0
6713,49,WY,1
6714,28,CA,0
6715,56,UT,1
6716,64,UT,0
6717,41,CO,1
6718,28,CO,1
6719,46,MT,1
6720,43,MT,1
6721,33,CO,1
6722,52,ID,0
6723,37,ID,1
6724,63,CA,1
6725,20,CO,1
6726,18,NV,0
6727,64,MT,1
6728,18,CO,1
6729,34,ID,0
6730,19,CO,1
6731,46,ID,1
6732,37,CO,0
6733,23,WY,1
6734,25,NV,1
6735,46,NM,1
6736,65,CA,1
6737,68,WY,0
6738,50,NV,0
6739,20,ID,1
6740,52,MT,1
6741,22,MT,1
6742,44,UT,1
6743,61,NV,0
6744,29,CO,0
6745,37,CA,0
6746,62,CO,1
6747,37,CO,0
6748,26,NV,1
6749,56,NM,0
6750,21,CA,0
6751,68,UT,0
6752,36,WY,0
6753,55,CO,1
6754,44,CA,0
6755,62,UT,1
6756,60,WY,0
6757,30,CO,0
6758,30,CA,1
6759,39,WY,1
6760,45,NV,1
6761,69,NM,1
6762,64,MT,0
6763,62,MT,0
6764,39,CO,0
6765,60,CO,1
6766,36,WY,0
6767,25,CA,1
6768,69,MT,0
6769,25,CO,1
6770,59,UT,1
6771,43,CO,1
6772,65,MT,0
6773,68,ID,1
6774,43,NM,1
6775,40,MT,1
6776,60,UT,1
6777,30,CA,1
6778,45,UT,0
6779,26,ID,1
6780,37,ID,0
6781,36,CO,0
6782,65,CO,1
6783,56,MT,1
6784,68,NV,1
6785,29,NM,0
6786,32,UT,0
6787,48,MT,0
6788,31,NV,1
6789,28,MT,0
6790,43,NM,0
6791,59,NM,0
6792,44,ID,0
6793,28,CO,1
6794,55,CO,1
6795,51,NM,0
6796,60,MT,1
6797,36,NM,0
6798,23,CO,0
6799,63,CA,1
6800,69,MT,1
6801,55,ID,1
6802,66,WY,0
6803,59,MT,0
6804,45,MT,1
6805,18,CO,1
6806,52,ID,1
6807,57,MT,1
6808,25,CO,0
6809,69,NM,0
6810,64,UT,1
6811,24,ID,1
6812,28,NV,1
6813,56,CA,1
6814,21,NV,0
6815,42,WY,0
6816,29,NM,1
6817,43,ID,0
6818,55,MT,1
6819,63,CO,1
6820,29,WY,0
6821,60,ID,1
6822,68,CA,1
6823,54,ID,0
6824,63,WY,0
6825,41,CO,1
6826,33,NV,1
6827,30,UT,0
6828,42,NV,1
6829,69,CO,0
6830,21,WY,1
6831,28,CO,1
6832,49,NM,0
6833,66,CA,1
6834,24,ID,1
6835,63,NM,0
6836,28,ID,0
6837,45,NV,0
6838,58,WY,1
6839,40,UT,0
6840,62,UT,1
6841,40,CA,1
6842,67,CO,1
6843,45,CA,0
6844,60,ID,0
6845,64,MT,0
6846,43,MT,0
6847,42,MT,1
6848,46,CO,0
6849,36,CA,0
6850,50,NM,1
6851,53,WY,0
6852,31,NV,0
6853,31,ID,1
6854,52,MT,1
6855,47,WY,1
6856,45,UT,0
6857,34,NM,1
6858,20,CA,1
6859,33,ID,1
6860,63,ID,0
6861,47,UT,1
6862,69,NM,0
6863,46,UT,1
6864,62,UT,0
6865,32,MT,0
6866,63,NM,0
6867,42,MT,0
6868,68,CA,1
6869,55,UT,1
6870,59,NV,0
6871,64,ID,0
6872,69,NM,0
6873,55,UT,1
6874,40,NM,0
6875,42,ID,1
6876,59,CO,1
6877,24,WY,1
6878,39,CO,0
6879,34,UT,1
6880,35,ID,0
6881,66,WY,1
6882,58,CO,1
6883,27,UT,0
6884,27,ID,1
6885,24,UT,0
6886,65,MT,0
6887,67,ID,0
6888,55,CO,0
6889,44,UT,0
6890,69,NM,0
6891,50,CO,0
6892,18,UT,0
6893,61,NM,1
6894,51,NM,1
6895,21,CA,1
6896,34,NM,1
6897,21,CO,0
6898,60,CO,0
6899,43,NV,1
6900,21,WY,1
6901,18,MT,0
6902,24,CO,0
6903,47,ID,1
6904,67,WY,1
6905,26,NM,1
6906,52,UT,0
6907,25,CA,0
6908,41,ID,0
6909,36,WY,1
6910,53,ID,1
6911,67,ID,1
6912,69,ID,1
6913,60,WY,1
6914,44,CA,1
6915,49,NM,0
6916,31,NV,1
6917,35,MT,0
6918,45,NM,0
6919,46,CO,1
6920,33,WY,0
6921,52,ID,0
6922,64,NM,1
6923,48,CO,0
6924,21,WY,0
6925,54,CO,0
6926,34,ID,0
6927,56,NV,0
6928,65,WY,0
6929,63,CO,1
6930,43,UT,1
6931,65,CO,1
6932,56,MT,0
6933,58,ID,1
6934,21,CA,1
6935,47,CO,0
6936,47,NV,1
6937,39,UT,0
6938,28,UT,0
6939,19,CA,1
6940,61,NM,0
6941,29,MT,1
6942,47,CA,1
6943,53,MT,0
6944,35,CO,0
6945,43,ID,0
6946,24,NV,0
6947,18,UT,1
6948,43,CA,0
6949,40,NV,0
6950,43,MT,1
6951,62,ID,1
6952,23,UT,1
6953,23,UT,0
6954,61,MT,1
6955,25,ID,0
6956,41,UT,1
6957,39,ID,0
6958,36,UT,1
6959,54,CO,0
6960,35,MT,1
6961,48,ID,0
6962,54,NV,0
6963,47,NM,0
6964,59,CO,1
6965,50,WY,1
6966,27,NV,1
6967,54,MT,1
6968,29,UT,0
6969,47,WY,1
6970,44,NV,1
6971,56,CO,0
6972,26,WY,1
6973,38,WY,0
6974,29,ID,0
6975,46,CA,1
6976,50,NV,1
6977,60,CA,1
6978,32,MT,1
6979,19,NV,1
6980,69,NV,1
6981,56,ID,0
6982,61,UT,0
6983,35,CO,1
6984,20,CO,1
6985,24,CO,0
6986,60,NM,1
6987,35,MT,1
6988,61,WY,0
6989,55,UT,1
6990,54,CA,1
6991,50,CO,1
6992,61,NM,1
6993,48,CA,1
6994,28,UT,0
6995,21,MT,0
6996,35,UT,1
6997,21,ID,1
6998,66,WY,0
6999,51,CO,1
7000,46,MT,0
7001,41,ID,0
7002,39,CO,0
7003,19,UT,1
7004,61,UT,0
7005,23,NM,0
7006,59,NV,1
7007,42,NV,1
7008,38,UT,0
7009,33,UT,1
7010,48,CA,1
7011,31,NM,0
7012,56,WY,0
7013,45,CA,0
7014,49,WY,1
7015,45,ID,0
7016,68,NV,1
7017,66,NV,1
7018,26,NM,1
7019,62,UT,1
7020,39,UT,1
7021,49,ID,0
7022,22,MT,0
7023,40,MT,0
7024,22,NM,0
7025,59,MT,0
7026,49,NV,0
7027,27,CA,1
7028,56,MT,1
7029,32,CO,1
7030,24,NM,0
7031,46,ID,1
7032,64,MT,1
7033,20,CO,1
7034,36,MT,1
7035,27,CA,0
7036,45,CA,1
7037,46,MT,1
7038,32,NM,1
7039,52,NM,1
7040,23,CO,0
7041,29,ID,1
7042,64,CO,1
7043,55,ID,1
7044,30,MT,0
7045,46,ID,1
7046,36,UT,0
7047,20,NV,0
7048,25,WY,1
7049,25,NV,0
7050,37,CA,1
7051,64,UT,0
7052,21,NV,0
7053,68,MT,0
7054,38,ID,0
7055,20,ID,1
7056,62,CO,1
7057,25,CO,0
7058,40,NM,1
7059,33,ID,0
7060,30,NM,0
7061,20,MT,0
7062,65,ID,0
7063,26,CO,1
7064,31,NV,1
7065,30,NM,1
7066,24,NM,1
7067,32,CA,0
7068,24,CO,1
7069,55,MT,1
7070,51,NM,0
7071,58,NV,0
7072,39,NV,1
7073,41,NV,0
7074,66,UT,1
7075,54,UT,1
7076,61,WY,1
7077,18,NV,1
